"year","start","s_lat","s_long","finish","f_lat","f_long","commute_time","avail","weekday"
2024,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,10.6742802870684,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,14.2323737160912,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,24.9066540031596,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,17.790467145114,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,14.2323737160912,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,12.0302176415477,0,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,4.81208705661906,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,19.2483482264763,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,16.8423046981667,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,12.0302176415477,0,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,21.6543917547858,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,7.2181305849286,0,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,9.62417411323813,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,9.62417411323813,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,21.6543917547858,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,4.81208705661906,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,26.4664788114049,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,2.40604352830953,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,16.8423046981667,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,24.0604352830953,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,14.4362611698572,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,9.62417411323813,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,7.2181305849286,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,21.4398982964128,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,21.4398982964128,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,35.7331638273547,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,50.0264293582966,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,28.5865310618838,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,21.4398982964128,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,42.8797965928256,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,28.5865310618838,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,21.4398982964128,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,28.5865310618838,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,50.0264293582966,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,64.3196948892385,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,14.2932655309419,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,64.3196948892385,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,7.14663276547094,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,21.4398982964128,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,28.5865310618838,0,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,21.4398982964128,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,50.0264293582966,0,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,14.2932655309419,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,14.2932655309419,0,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,28.5865310618838,0,"Mon"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,35.7331638273547,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,9.00773187390992,2,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,5.40463912434595,2,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,10.8092782486919,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,16.2139173730378,3,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,9.00773187390992,1,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,5.40463912434595,1,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,12.6108246234739,1,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,9.00773187390992,3,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,7.20618549912793,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,14.4123709982559,1,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,10.8092782486919,1,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,1.80154637478198,2,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,10.8092782486919,1,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,5.40463912434595,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,10.8092782486919,4,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,7.20618549912793,2,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,9.00773187390992,0,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,7.20618549912793,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,9.00773187390992,1,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,7.20618549912793,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,1.80154637478198,1,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,2.56459613448042,1,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,2.56459613448042,5,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,4,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,7.69378840344125,3,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,2.56459613448042,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,0,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,2,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,5.12919226896083,1,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,7.69378840344125,2,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,7.69378840344125,3,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,3,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,5.12919226896083,6,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,6.41149033620104,2,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,7.69378840344125,3,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,6.41149033620104,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,6.41149033620104,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,1.28229806724021,3,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,8.97608647068146,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,6.41149033620104,5,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,1.28229806724021,2,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,5.12919226896083,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,6.41149033620104,2,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.84689420172062,3,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,17.3546890517166,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,4.95848258620475,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,14.8754477586142,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,14.8754477586142,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,19.833930344819,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,12.3962064655119,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,2.47924129310238,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,12.3962064655119,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,14.8754477586142,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,14.8754477586142,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,7.43772387930712,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,17.3546890517166,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,17.3546890517166,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,12.3962064655119,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,12.3962064655119,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,14.8754477586142,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,4.95848258620475,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,12.3962064655119,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,2.47924129310238,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,17.3546890517166,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,5.18857864357958,0,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,7.26401010101141,2,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,1,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,5.18857864357958,1,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,7.26401010101141,1,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,7.26401010101141,1,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,1.03771572871592,1,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,2,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,1,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,1,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,7.26401010101141,0,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,5.18857864357958,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,7.26401010101141,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,7.26401010101141,3,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,3.11314718614775,1,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,0,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,4.15086291486366,1,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,6.22629437229549,2,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,5.18857864357958,2,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,21.2621781821108,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,14.1747854547405,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,35.4369636368513,1,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,7.08739272737026,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,2,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,1,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,7.08739272737026,1,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,35.4369636368513,3,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,42.5243563642215,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,3,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,21.2621781821108,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,35.4369636368513,1,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,21.2621781821108,2,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,21.2621781821108,0,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,35.4369636368513,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,21.2621781821108,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,14.1747854547405,0,"Mon"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,63.7865345463323,2,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,21.2621781821108,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,28.349570909481,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,35.4369636368513,3,"Mon"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,1,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,43.2042581150516,6,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,43.2042581150516,0,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,2,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,10.8010645287629,2,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,1,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,21.6021290575258,1,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,1,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,32.4031935862887,3,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,21.6021290575258,2,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,48.6047903794331,1,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,5,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,1,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,37.8037258506702,3,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,16.2015967931444,1,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,37.8037258506702,5,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,16.2015967931444,1,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,21.6021290575258,3,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,27.0026613219073,0,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,1.58585525770269,2,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.70032893463961,0,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,1.58585525770269,0,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.11447367693692,1,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.17171051540538,2,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.64309209617115,3,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,4.75756577310807,0,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,4.22894735387384,0,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.17171051540538,2,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,1.58585525770269,0,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.17171051540538,3,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.17171051540538,1,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,1.58585525770269,1,"Mon"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.11447367693692,3,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.70032893463961,0,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.11447367693692,1,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,1.58585525770269,1,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.11447367693692,1,"Fri"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,4.75756577310807,1,"Fri"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,1.43655939972126,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,6.46451729874567,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,2.15483909958189,1,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,5.02795789902441,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,5.02795789902441,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,5.02795789902441,1,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,4.30967819916378,3,"Tue"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,2.15483909958189,2,"Fri"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,3.59139849930315,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,4.30967819916378,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,5.02795789902441,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,5.74623759888504,1,"Tue"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,1.43655939972126,1,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,4.30967819916378,2,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,3.59139849930315,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,3.59139849930315,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,2.15483909958189,3,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,1.43655939972126,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,5.02795789902441,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,3.88081741194997,2,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,2.58721160796664,2,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,2.58721160796664,1,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,3,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,6.46802901991661,4,"Fri"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,5,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,4,"Thurs"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.76163482389993,6,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,2.58721160796664,3,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,6.46802901991661,5,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,9.05524062788326,1,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.76163482389993,4,"Wed"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,1,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,4,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,9.05524062788326,4,"Tue"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,6.46802901991661,4,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.76163482389993,2,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.76163482389993,6,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,6,"Fri"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,5.17442321593329,4,"Mon"
2024,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,3.88081741194997,1,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,9.05524062788326,3,"Mon"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,11.1680089419021,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,11.1680089419021,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,8.37600670642658,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,13.9600111773776,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,5.58400447095105,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,19.5440156483287,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,8.37600670642658,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,22.3360178838042,0,"Mon"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,19.5440156483287,0,"Tue"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,13.9600111773776,0,"Tue"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,13.9600111773776,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,13.9600111773776,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,8.37600670642658,0,"Fri"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,11.1680089419021,0,"Fri"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,19.5440156483287,0,"Tue"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,22.3360178838042,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,5.58400447095105,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,16.7520134128532,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,19.5440156483287,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,13.9600111773776,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,8.50697060018738,2,"Tue"
2024,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,11.3426274669165,5,"Tue"
2024,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,25.5209118005621,2,"Tue"
2024,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,2.83565686672913,4,"Tue"
2024,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,2.83565686672913,6,"Tue"
2023,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,17.0139412003748,2,"Tue"
